time,ax,ay,az
0.106018, 0.114914, 2.64302, 11.6063
0.27301, -0.421352, 0.57457, 9.72939
0.380005, 4.67317, -2.41319, 17.4669
0.487, 6.35858, -7.27789, 31.1034
0.595001, 7.20128, -0.497961, -2.98777
0.701996, -0.153219, -0.229828, 0.0
0.809998, -0.153219, -0.114914, -0.306437
0.916992, 0.114914, -0.0766094, -0.497961
1.02402, 0.114914, -0.0766094, -0.0766094
1.13202, 0.0, -0.153219, -0.0766094
1.23901, -0.0766094, -0.153219, -0.268133
1.34702, -8.65686, 16.088, -5.09452
1.45401, -4.74978, 10.4572, -1.26405
1.56201, -11.0701, 11.185, -2.06845
1.73401, -7.85246, 4.17521, 2.18337
1.84201, -9.806, 2.64302, 6.62671
1.94901, -8.69516, 4.0603, 6.70332
2.05701, -3.37081, 3.63894, 8.84838
2.164, -3.52403, 1.76202, 10.4189
2.272, 0.344742, 0.727789, 9.72939
2.379, -1.03423, 1.68541, 9.11651
2.48599, -0.497961, 2.22167, 8.84838
2.59399, -0.383047, 1.72371, 10.0741
