Time,ax,ay,az
0.166992, 0.612875, -1.41727, 9.03991
0.272995, -0.344742, -0.497961, 7.54602
0.37999, 2.56641, 2.25998, 10.9934
0.485992, 3.37081, 0.995922, 11.4914
0.593002, 4.63487, 0.881008, 11.2233
0.69899, 5.78401, 0.268133, 17.7734
0.804993, 18.0415, -2.68133, 33.4783
0.912003, 5.78401, 0.536266, 0.804398
1.01799, -0.766094, -0.114914, -1.72371
1.125, 0.421352, 0.114914, -1.53219
1.231, 0.344742, 0.344742, -1.22575
1.338, 0.459656, 0.459656, -1.07253
1.444, 0.421352, 0.65118, -0.842703
1.55099, -0.153219, 0.842703, -0.421352
1.724, -0.191523, -0.229828, -3.37081
1.834, -44.7782, -67.2247, -48.3788
1.94, -6.35858, -13.6748, -3.10268
2.047, -5.97553, -13.9046, 2.37489
2.15399, -2.06845, -14.0195, 0.0766094
2.25999, -5.40096, -9.88261, -4.51995
2.368, 2.71963, -5.63079, -6.20536
2.474, 2.64302, -4.29012, -7.96737
2.58099, 2.94946, -4.40504, -8.42703
2.687, 3.10268, -5.47757, -5.78401
2.79399, 4.17521, -5.47757, -1.37897
2.89999, 8.73347, -6.85654, -0.0383047
