Time,ax,ay,az
0.167, -0.268133, -2.4515, 9.57617
0.274002, -0.383047, -2.91116, 9.72939
0.380001, 0.229828, -1.68541, 2.98777
0.488003, 0.57457, -6.62671, 16.3561
0.594002, 8.58025, -17.352, 44.0121
0.701, 9.30804, 0.344742, 6.28197
0.806999, 5.7457, 3.10268, -3.37081
0.914001, -0.0766094, 3.52403, -0.919312
1.02, -0.344742, 1.68541, -1.34066
1.127, -1.49388, 0.421352, -1.76202
1.233, -1.57049, -0.383047, -1.91523
1.339, -0.957617, -1.03423, -1.49388
1.446, -0.842703, -0.612875, -0.612875
1.553, -0.0766094, -0.268133, 0.268133
1.725, 9.806, -0.57457, 2.83455
1.832, 7.77585, -7.96737, 8.65686
1.938, 10.304, -9.53786, 12.5256
2.044, 9.61448, -4.97961, 8.31211
2.151, 1.87693, -4.21351, 7.81416
2.257, 2.14506, -4.903, 7.43111
2.364, 3.52403, -4.29012, 7.20128
2.47, 3.67725, -4.36673, 7.08637
2.577, 2.71963, -5.13283, 7.12467
2.683, 2.87285, -5.20944, 8.23551
2.79, 1.26405, -5.55418, 8.35042
2.896, 1.37897, -5.7457, 7.62263
