Time,ax,ay,az
0.167, 0.727789, -0.421352, 9.03991
0.273003, 0.383047, -0.306437, 6.16705
0.379997, 2.03015, -1.68541, 15.2453
0.486, 9.57617, -3.83047, 33.6315
0.593002, 15.092, 11.4531, 38.9942
0.698997, -0.57457, -0.459656, -2.52811
0.806, -0.229828, 0.0766094, -1.49388
0.915001, 0.153219, 0.268133, -0.421352
1.022, 0.0766094, -0.114914, -0.421352
1.129, 0.0766094, -0.383047, -0.344742
1.235, 0.114914, -0.153219, -0.536266
1.343, 0.0383047, -0.114914, 0.536266
1.449, 0.268133, 0.229828, 1.03423
1.556, -0.459656, -0.191523, 1.30236
1.729, -0.344742, -0.114914, 19.995
1.836, -9.76769, -7.3545, 20.11
1.942, -0.881008, -4.40504, 9.88261
2.049, -0.153219, -3.75386, 7.73755
2.155, 2.14506, -2.56641, 5.55418
2.262, -6.62671, -3.63894, 11.6446
2.368, -0.383047, -2.41319, 10.4955
2.475, 7.12467, -6.62671, 8.77177
2.581, 0.727789, -0.957617, 12.8321
2.687, -0.383047, -0.995922, 8.92499
2.794, -0.919312, 0.766094, 8.23551
2.9, -0.536266, 0.0383047, 10.2657
