Time,ax,ay,az
0.218994, 0.383047, -1.26405, 8.88668
0.325989, 0.421352, -1.45558, 9.92091
0.432007, 1.22575, -6.28197, 20.3015
0.537964, 1.07253, -7.50772, 30.299
0.644958, 1.49388, -2.14506, -5.17113
0.750977, -1.18745, 0.842703, -1.76202
0.857971, 0.497961, 0.919312, -1.11084
0.963989, 0.536266, 0.919312, -0.804398
1.07196, 0.612875, 1.07253, -0.612875
1.17798, 0.191523, 1.30236, 0.268133
1.28497, -0.536266, 0.842703, 0.65118
1.39099, -1.03423, 1.34066, 2.14506
1.49701, -43.9355, -22.4465, 11.7595
1.604, -5.17113, -7.89076, 10.687
1.776, -0.919312, -0.459656, 10.3423
1.88196, -0.383047, -0.957617, 9.42295
1.98901, -0.114914, -0.344742, 9.34634
2.09497, -0.57457, -0.344742, 10.3806
2.20197, -0.306437, -1.03423, 9.49956
2.30798, -0.497961, -2.29828, 9.69109
2.41699, -0.383047, -1.26405, 10.0358
2.52399, -0.191523, -0.842703, 9.806
2.63, -0.153219, -1.80032, 9.26973
2.73798, 0.153219, -2.25998, 9.46126
2.84399, -0.383047, -2.64302, 8.96329
2.95197, 0.114914, -0.153219, 9.95922
