Time,ax,ay,az
0.164001, 0.804398, -1.6471, 9.26973
0.270004, -1.11084, -2.37489, 7.04806
0.376999, 1.07253, 1.6088, 6.74162
0.486, 2.18337, -1.07253, 42.1351
0.592003, 2.18337, 16.8924, 21.2591
0.700005, -0.536266, 0.421352, -2.33659
0.806, -0.612875, 1.03423, -1.03423
0.914001, 0.0766094, 0.957617, -0.0766094
1.02, -0.0383047, 0.65118, -0.57457
1.127, 0.0, 0.459656, -0.268133
1.233, -0.344742, 0.383047, -0.383047
1.339, -0.536266, 0.153219, -0.229828
1.446, -0.497961, -0.0766094, -0.306437
1.552, 3.67725, 8.00568, 52.554
1.724, -8.54194, 7.92907, -12.7555
1.831, -5.66909, 10.4955, -12.449
1.937, -4.29012, 7.43111, -5.93723
2.044, -4.97961, 6.47349, -5.13283
2.15, -5.43926, 5.63079, 13.9429
2.256, -3.98369, -0.0766094, 9.34634
2.364, -4.13691, -2.68133, 7.46941
2.47, 0.191523, -3.14098, 8.92499
2.577, 0.57457, -0.114914, 7.66094
2.683, -2.68133, -1.87693, 10.189
2.79, -1.18745, -0.842703, 9.34634
2.896, -1.49388, -0.459656, 10.3423
