Time,ax,ay,az
0.213989, 0.766094, -1.72371, 9.15482
0.321045, 1.14914, -0.114914, 5.93723
0.42804, 1.72371, -0.689484, 12.2192
0.533997, 1.49388, -1.91523, 10.6104
0.640991, 5.7457, -4.74978, 20.8377
0.747009, 11.6829, -0.766094, 29.5329
0.854004, -1.26405, -1.87693, -4.63487
0.960022, -3.44742, 3.71555, -2.83455
1.06702, -2.4515, 3.67725, -2.33659
1.17303, -2.71963, 2.10676, -2.25998
1.27899, -3.21759, 0.268133, -1.95354
1.38599, -3.21759, -0.957617, -1.68541
1.49603, -1.87693, -0.919312, -2.64302
1.60303, -1.53219, 0.383047, -1.03423
1.776, -1.30236, -14.0578, 1.57049
1.883, 2.18337, -9.72939, 4.71148
1.98901, 2.41319, -3.48573, 12.5639
2.09705, -3.56234, -0.957617, 8.92499
2.203, -1.34066, -1.14914, 8.1972
2.31, -0.57457, -5.43926, 7.85246
2.41602, -2.14506, -4.21351, 8.00568
2.52301, -2.25998, -3.02607, 8.54194
2.62903, -2.25998, -2.60472, 8.81008
2.73499, -2.37489, -3.14098, 8.81008
2.84204, -2.10676, -3.37081, 9.0016
2.948, -2.41319, -2.75794, 9.03991
