Time,ax,ay,az
0.229996, 8.69516, -0.995922, 7.16298
0.335999, -0.459656, 3.86877, 9.11651
0.443008, 0.497961, 4.63487, 11.4531
0.548996, 0.0766094, 2.41319, 17.0073
0.654999, 4.21351, -0.191523, 27.2346
0.762009, 13.33, 10.7636, 34.704
0.867996, -0.153219, -1.18745, -1.76202
0.975006, 0.0, 0.306437, -2.18337
1.08099, 0.383047, 0.766094, -0.57457
1.188, 0.421352, 0.612875, -0.421352
1.29401, 0.57457, 0.459656, -0.536266
1.401, 0.57457, 0.459656, -0.65118
1.507, 0.306437, 0.65118, -0.153219
1.61301, 0.191523, 0.727789, 1.76202
1.72, -1.76202, 1.18745, 1.76202
1.826, -1.76202, -2.25998, 3.2942
1.933, 5.20944, -5.51587, 6.5118
2.039, 4.0986, -2.37489, 6.09044
2.146, 0.344742, -3.17929, 3.71555
2.256, 0.268133, -0.191523, 6.01384
2.362, -0.957617, 0.114914, 9.38465
2.46899, 0.804398, -3.63894, 9.69109
2.576, 0.268133, -4.63487, 7.69924
2.68401, 2.06845, 2.10676, 9.65278
2.791, -2.91116, -3.48573, 9.65278
2.89799, -1.87693, -1.41727, 9.46126
