Time,ax,ay,az
0.178001, 0.0383047, 0.114914, 9.95922
0.285004, 0.0, -0.153219, 9.99752
0.390999, 0.114914, -0.268133, 9.23143
0.498001, 0.153219, -0.191523, 9.53786
0.605003, 0.306437, -0.421352, 9.34634
0.710999, 0.268133, -0.0383047, 9.65278
0.818001, -0.229828, -0.306437, 9.30804
0.924004, 0.191523, -0.268133, 9.42295
1.031, 0.0, -0.344742, 9.46126
1.138, 0.114914, -0.114914, 9.69109
1.244, 0.229828, -0.383047, 9.38465
1.351, 0.229828, -0.268133, 9.46126
1.46, 0.191523, -0.153219, 9.46126
1.567, 0.0766094, -0.383047, 9.42295
1.741, -0.153219, -0.306437, 9.61448
1.847, -0.0383047, -0.229828, 9.49956
1.954, 0.0383047, -0.268133, 9.38465
2.062, 0.0383047, -0.153219, 9.61448
2.168, -0.0383047, -0.421352, 9.46126
2.275, 0.0, -0.229828, 9.61448
2.381, 0.0766094, -0.306437, 9.30804
2.489, -0.0383047, -0.306437, 9.49956
2.595, -0.0766094, -0.421352, 9.65278
2.702, -0.0383047, -0.306437, 9.76769
2.808, 0.0383047, -0.306437, 9.34634
2.914, -0.0383047, -0.306437, 9.65278
