Time,ax,ay,az
0.181, -0.153219, -0.497961, 9.19312
0.287994, -0.191523, 0.0, 9.8443
0.396988, -0.0383047, -0.383047, 9.26973
0.502991, -0.0766094, -0.344742, 9.15482
0.610992, -0.0383047, -0.268133, 9.61448
0.718002, -0.0766094, -0.459656, 9.42295
0.825989, -0.0766094, -0.268133, 9.61448
0.931992, -0.114914, -0.268133, 9.53786
1.039, -0.383047, -0.306437, 9.19312
1.14499, -0.344742, -0.153219, 9.34634
1.25099, -0.229828, -0.268133, 9.53786
1.358, -0.306437, -0.229828, 9.49956
1.46399, -0.0383047, -0.421352, 9.34634
1.64, -0.0766094, -0.306437, 9.46126
1.748, -0.114914, -0.306437, 9.30804
1.85399, 0.0, -0.421352, 9.53786
1.95999, 0.0, -0.383047, 9.53786
2.067, -0.0766094, -0.191523, 9.53786
2.17299, -0.153219, -0.153219, 9.65278
2.28, 0.0383047, -0.383047, 9.61448
2.38699, -0.114914, -0.383047, 9.61448
2.49399, -0.0766094, -0.421352, 9.34634
2.59999, -0.114914, -0.153219, 9.38465
2.70599, 0.0, -0.306437, 9.69109
2.81299, 0.0, -0.229828, 9.34634
2.91899, 0.0, -0.383047, 9.38465
