Time,ax,ay,az
0.179001, -0.344742, -0.459656, 8.65686
0.285004, -0.0766094, -0.0766094, 9.88261
0.391998, 0.0383047, -0.383047, 9.72939
0.498001, -0.114914, -0.497961, 9.15482
0.604996, 0.0, -0.191523, 9.46126
0.712006, -0.0766094, -0.344742, 9.88261
0.822006, -0.114914, -0.383047, 9.11651
0.927994, -0.0383047, -0.383047, 9.26973
1.035, 0.114914, -0.344742, 9.34634
1.142, -0.0383047, -0.306437, 9.53786
1.24899, 0.0, -0.306437, 9.42295
1.35699, 0.0, -0.344742, 9.49956
1.463, -0.0383047, -0.268133, 9.61448
1.56999, -0.0766094, -0.421352, 9.61448
1.744, -0.0383047, -0.306437, 9.38465
1.851, -0.191523, -0.229828, 9.30804
1.95699, -0.114914, -0.306437, 9.49956
2.06398, -0.0383047, -0.306437, 9.46126
2.17, -0.153219, -0.114914, 9.57617
2.27699, 0.0, -0.497961, 9.49956
2.38399, 0.0, -0.383047, 9.57617
2.49098, 0.0, -0.383047, 9.30804
2.597, -0.114914, -0.383047, 9.53786
2.70299, -0.229828, -0.344742, 9.65278
2.80998, 0.0, -0.344742, 9.38465
2.91701, -0.229828, -0.344742, 9.53786
