Time,ax,ay,az
0.177994, -0.229828, -0.344742, 8.88668
0.284988, 0.0383047, -0.383047, 9.99752
0.390991, 0.0766094, -0.459656, 9.42295
0.498001, 0.153219, -0.536266, 9.49956
0.604996, 0.0, -0.344742, 9.53786
0.710999, 0.0383047, -0.57457, 9.46126
0.817993, 0.153219, -0.421352, 9.53786
0.923996, 0.153219, -0.344742, 9.53786
1.03099, -0.0766094, -0.268133, 9.49956
1.13699, 0.0766094, -0.459656, 9.46126
1.24399, 0.0, -0.344742, 9.49956
1.34999, 0.0383047, -0.459656, 9.65278
1.457, 0.0383047, -0.344742, 9.57617
1.56299, 0.0, -0.57457, 9.53786
1.73599, -0.153219, -0.65118, 9.11651
1.84299, 0.0383047, -0.268133, 9.76769
1.95299, 0.0, -0.459656, 9.42295
2.05899, 0.0, -0.421352, 9.61448
2.166, 0.114914, -0.497961, 9.26973
2.27299, 0.0, -0.421352, 9.49956
2.379, -0.0766094, -0.497961, 9.19312
2.487, 0.0766094, -0.459656, 9.61448
2.59399, 0.0383047, -0.57457, 9.23143
2.70099, -0.0383047, -0.57457, 9.42295
2.80699, -0.0766094, -0.459656, 9.76769
2.914, 0.0, -0.612875, 9.42295
