Time,ax,ay,az
0.169001, -0.191523, -1.34066, 9.53786
0.276001, 0.0766094, -1.37897, 9.38465
0.383001, -0.153219, -1.26405, 9.61448
0.490002, -0.229828, -1.30236, 9.38465
0.597, 0.0, -1.11084, 9.38465
0.705, 0.0, -1.14914, 9.46126
0.811001, -0.0383047, -1.26405, 9.34634
0.917002, -0.0766094, -1.26405, 9.23143
1.025, 0.0, -1.11084, 9.42295
1.131, -0.0383047, -1.14914, 9.38465
1.238, 0.0766094, -1.22575, 9.34634
1.344, -0.0766094, -1.14914, 9.34634
1.451, -0.114914, -1.37897, 9.38465
1.557, -0.0766094, -1.14914, 9.46126
1.734, -0.114914, -1.11084, 9.38465
1.84, -0.0383047, -1.11084, 9.38465
1.947, -0.0383047, -0.995922, 9.69109
2.054, -0.0766094, -1.03423, 9.69109
2.161, 0.0383047, -1.22575, 9.57617
2.267, 0.0, -1.34066, 9.42295
2.374, -0.0766094, -1.14914, 9.42295
2.481, -0.0766094, -1.11084, 9.15482
2.587, -0.114914, -1.11084, 9.46126
2.694, 0.0, -1.07253, 9.57617
2.8, 0.0, -1.07253, 9.61448
2.907, -0.0766094, -1.26405, 9.26973
